id,documentation,thriller,sport,history,scifi,european,romance,horror,war,action,crime,reality,animation,family,drama,fantasy,comedy,western,music
tm1011248,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm1122095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm994923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm1225897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm1183575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1026043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm1121084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tm1082795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1063339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1037800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm918777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm1020293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ts287729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm851599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm1110241,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm993616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm1099342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm831387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm878575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts287687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tm1099969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
ts319608,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
tm846586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ts288861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ts273317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm996479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ts307884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1091956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm985747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm959213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm1040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1053409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm1165179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1216735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm985215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm1066324,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tm1097142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm1074617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm1014599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm898842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm1059008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1035612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ts271048,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm155702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm83648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm77588,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tm82363,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tm84701,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tm156463,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ts225761,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
tm5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tm54459,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm81960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm58806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm4707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
tm160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tm47834,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tm3248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm72527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
tm2346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tm8232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm5608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm3293,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm52402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm87737,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
tm137798,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tm88256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm75346,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
tm88077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm118404,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
tm117703,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tm15621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm2234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm72662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm45031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm2838,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tm3805,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
tm61524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm61720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm100058,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm20341,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tm72126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
tm163314,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm82052,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tm7281,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
tm145237,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm96925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm62467,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm146745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
tm122846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm86380,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
tm73245,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
tm18203,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm127045,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tm80361,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tm71078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm137144,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
tm6099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm94100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm7868,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm74188,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
tm4311,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm116613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm113696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
tm16783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tm5310,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm6558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm71624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm67670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
tm64788,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm83273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm89464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm66822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tm52327,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
tm24020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm63925,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
tm79235,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tm163261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm1200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm4765,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
tm141146,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
tm138416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm58163,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
tm98488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm95846,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm62407,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
tm85292,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tm88214,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tm129566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm6813,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
tm88805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
tm76145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm146874,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
tm2941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm50802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
tm71654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
tm65496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm15921,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
tm4647,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tm46463,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm62206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
tm73626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm117059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm78340,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
tm65174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm3635,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
tm114969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm62600,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
tm116695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm87794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm6170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tm18963,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm154660,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tm143808,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
tm102887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm161348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm106289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm41039,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
tm90095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm72458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm115944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm4161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm87157,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm142928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm19202,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
tm105203,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
tm42140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
tm129771,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
tm157195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm67506,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
tm156678,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
tm14958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
tm1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm88229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tm123253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm44046,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
tm7631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tm123277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm1148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
tm116832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm17732,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tm45502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm407443,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
tm101621,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm78145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tm7568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm66060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm117793,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
tm6444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm4193,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm84135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm132060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tm79163,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tm8534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm137977,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
tm1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm88017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm6865,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
tm106357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm85287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm123460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm49428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm13007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm34570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tm1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm24597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm148296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
tm364751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm54582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm101429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tm352012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm4261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm89942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm163133,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
tm29593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm100859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm7399,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm364103,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm100049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm102106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm100035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm102776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm98205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm364116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm364753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm364104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm103554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm97341,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm76285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm42704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm15070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts22230,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
tm109939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm60665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm190036,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tm127410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm99370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm11500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm84964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm18043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tm1183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm93829,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
tm85518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm49355,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
tm125288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm92249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tm91688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
tm40187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ts15523,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ts22243,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
tm90293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ts20028,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm155267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm73092,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm14873,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tm19053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm189614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm153272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm12025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm93644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tm72895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
tm99628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm32149,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm120964,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm12694,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
tm41864,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
tm92635,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tm102938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
tm14146,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tm37446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
tm79269,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm96076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
tm97794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm96652,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm121766,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm189175,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tm660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
tm11191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm13613,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
tm12881,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm68506,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm9997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tm94637,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tm119281,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tm2159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm121175,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
tm120801,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
tm89382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm73791,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tm125870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
tm102441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm19269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
tm120889,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
tm51473,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
tm114183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm156809,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tm1398,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tm65430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm38826,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
tm119925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm188330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tm125076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm184314,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
tm81379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ts21149,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
tm11359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm108804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm113786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tm103236,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tm101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm51726,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
tm39446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm101272,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
tm31325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
